AÑO,MES,PROVINCIA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA.
2024,1,Bizkaia,América,Argentina,144,1397,9.7
2024,1,Burgos,América,Argentina,40,268,6.7
2024,1,Cantabria,América,Argentina,52,541,10.4
2024,1,Castellón/Castelló,América,Argentina,105,851,8.1
2024,1,Cáceres,América,Argentina,32,310,9.7
2024,1,Cádiz,América,Argentina,94,902,9.6
2024,1,Córdoba,América,Argentina,72,504,7
2024,1,Gipuzkoa,América,Argentina,156,1092,7
2024,1,Girona,América,Argentina,218,1679,7.7
2024,1,Granada,América,Argentina,260,2158,8.3
2024,1,Guadalajara,América,Argentina,53,408,7.7
2024,1,Huesca,América,Argentina,45,369,8.2
2024,1,Illes Balears,América,Argentina,531,4726,8.9
2024,1,La Rioja,América,Argentina,54,621,11.5
2024,1,Las Palmas,América,Argentina,277,2715,9.8
2024,1,León,América,Argentina,42,420,10
2024,1,Lleida,América,Argentina,143,1087,7.6
2024,1,Lugo,América,Argentina,37,385,10.4
2024,1,Madrid,América,Argentina,10381,61248,5.9
2024,1,Murcia,América,Argentina,97,1019,10.5
2024,1,Málaga,América,Argentina,1294,12034,9.3
2024,1,Navarra,América,Argentina,73,730,10
2024,1,Ourense,América,Argentina,30,300,10
2024,1,Pontevedra,América,Argentina,159,1558,9.8
2024,1,Salamanca,América,Argentina,61,445,7.3
2024,1,Santa Cruz de Tenerife,América,Argentina,227,2384,10.5
2024,1,Sevilla,América,Argentina,341,3103,9.1
2024,1,Tarragona,América,Argentina,269,2825,10.5
2024,1,Toledo,América,Argentina,105,672,6.4
2024,1,Total Nacional,América,Argentina,23222,171696,7.4
2024,1,Valencia/València,América,Argentina,1135,9761,8.6
2024,1,Valladolid,América,Argentina,44,273,6.2
2024,1,Zaragoza,América,Argentina,105,903,8.6
2024,2,A Coruña,América,Argentina,212,1866,8.8
2024,2,Alicante/Alacant,América,Argentina,566,4924,8.7
2024,2,Almería,América,Argentina,84,781,9.3
2024,2,Asturias,América,Argentina,113,1028,9.1
2024,2,Barcelona,América,Argentina,5329,35704,6.7
2024,2,Bizkaia,América,Argentina,115,989,8.6
2024,2,Burgos,América,Argentina,42,248,5.9
2024,2,Cantabria,América,Argentina,45,360,8
2024,2,Castellón/Castelló,América,Argentina,91,774,8.5
2024,2,Cádiz,América,Argentina,74,570,7.7
2024,2,Córdoba,América,Argentina,81,494,6.1
2024,2,Gipuzkoa,América,Argentina,127,940,7.4
2024,2,Girona,América,Argentina,236,1581,6.7
2024,2,Granada,América,Argentina,244,1635,6.7
2024,2,Guadalajara,América,Argentina,37,266,7.2
2024,2,Illes Balears,América,Argentina,510,3570,7
2024,2,Las Palmas,América,Argentina,292,2015,6.9
2024,2,León,América,Argentina,31,254,8.2
2024,2,Lleida,América,Argentina,216,1706,7.9
2024,2,Madrid,América,Argentina,11470,65379,5.7
2024,2,Murcia,América,Argentina,69,690,10
2024,2,Málaga,América,Argentina,1265,10626,8.4
2024,2,Navarra,América,Argentina,58,458,7.9
2024,2,Pontevedra,América,Argentina,132,1360,10.3
2024,2,Salamanca,América,Argentina,55,512,9.3
2024,2,Santa Cruz de Tenerife,América,Argentina,173,1471,8.5
2024,2,Sevilla,América,Argentina,418,3386,8.1
2024,2,Tarragona,América,Argentina,208,1477,7.1
2024,2,Toledo,América,Argentina,84,395,4.7
2024,2,Total Nacional,América,Argentina,23938,157160,6.6
2024,2,Valencia/València,América,Argentina,1066,7995,7.5
2024,2,Valladolid,América,Argentina,49,348,7.1
2024,2,Zaragoza,América,Argentina,110,781,7.1
2024,3,A Coruña,América,Argentina,264,2112,8
2024,3,Alicante/Alacant,América,Argentina,763,6257,8.2
2024,3,Almería,América,Argentina,127,927,7.3
2024,3,Araba/Álava,América,Argentina,33,234,7.1
2024,3,Asturias,América,Argentina,180,1548,8.6
2024,3,Barcelona,América,Argentina,7625,47275,6.2
2024,3,Bizkaia,América,Argentina,175,1505,8.6
2024,3,Burgos,América,Argentina,50,300,6
2024,3,Cantabria,América,Argentina,79,616,7.8
2024,3,Castellón/Castelló,América,Argentina,132,1254,9.5
2024,3,Cádiz,América,Argentina,206,1030,5
2024,3,Córdoba,América,Argentina,103,587,5.7
2024,3,Gipuzkoa,América,Argentina,212,1336,6.3
2024,3,Girona,América,Argentina,305,1891,6.2
2024,3,Granada,América,Argentina,314,1915,6.1
2024,3,Guadalajara,América,Argentina,58,284,4.9
2024,3,Huesca,América,Argentina,34,309,9.1
2024,3,Illes Balears,América,Argentina,870,6525,7.5
2024,3,Jaén,América,Argentina,33,277,8.4
2024,3,La Rioja,América,Argentina,40,292,7.3
2024,3,Las Palmas,América,Argentina,233,1678,7.2
2024,3,Lleida,América,Argentina,196,1039,5.3
2024,3,Lugo,América,Argentina,42,319,7.6
2024,3,Madrid,América,Argentina,14055,75897,5.4
2024,3,Murcia,América,Argentina,143,1073,7.5
2024,3,Málaga,América,Argentina,1713,14389,8.4
2024,3,Navarra,América,Argentina,83,614,7.4
2024,3,Ourense,América,Argentina,35,396,11.3
2024,3,Pontevedra,América,Argentina,161,1385,8.6
2024,3,Salamanca,América,Argentina,65,384,5.9
2024,3,Santa Cruz de Tenerife,América,Argentina,211,1983,9.4
2024,3,Segovia,América,Argentina,57,262,4.6
2024,3,Sevilla,América,Argentina,456,3785,8.3
2024,3,Tarragona,América,Argentina,318,2258,7.1
2024,3,Toledo,América,Argentina,165,858,5.2
2024,3,Total Nacional,América,Argentina,31620,199323,6.3
2024,3,Valencia/València,América,Argentina,1588,13022,8.2
2024,3,Valladolid,América,Argentina,57,490,8.6
2024,3,Zaragoza,América,Argentina,174,1218,7
